id	day1	day2	day3
LARGE1	0.818071661	0.898116304	-0.741377823
TTC30A	0.945953971	4.355675424	-1.373059809
NIT2	-0.830868824	3.528239979	0.693543144
HMX1	3.154035615	-0.76279254	5.243138505
AC055811.4	1.531567298	1.152019421	0.802263235
TMEM63C	2.779481354	2.487502638	-1.631350982
AL590999.1	2.687773929	1.50144736	1.259281277
ZNF667-AS1	1.429945175	0.431672005	-1.200173457
NCAPD3	-0.766669235	0.840515695	-1.321675254
HPGD	1.37538812	-2.506420979	-1.312054847
NKX2-2	3.075668113	-2.765396367	-1.813514293
TNFRSF10A	-1.006132548	0.951540237	-1.574208899
GGCT	1.225423509	-1.579988743	0.885073288
JAKMIP2	2.416346317	-1.269077875	-2.029364232
UGT2B7	-1.562946885	-1.37386092	-0.47480201
TLX2	3.142007721	0.7908271	0.831252043
FAM167A	1.390403777	3.018691145	1.245487986
NPRL2	1.014305542	2.173933939	-1.775773375
CYB5RL	0.906728833	1.291656859	1.576321796
LTB4R	1.745606381	2.592933564	-2.181436698
CPNE4	3.010261863	-0.873548367	0.842682101
APOBEC3C	-2.391766241	-1.18316252	2.688775301
FAM102B	0.897642434	2.505249382	2.322377887
AC127024.2	3.156448061	-1.266899737	-0.685488051
SDC1	-1.628331033	-1.71540233	1.005965563
SATB2	1.015855053	1.263001962	0.751404038
RCAN3	-0.684039201	2.395638694	0.512281477
THRAP3	-0.374565603	4.607751783	-2.892099773
MSR1	-2.657735562	3.682555335	-1.81824223
C11orf71	1.288819432	4.57761866	-1.797357218
IGSF11	2.978953577	-2.13183585	1.611229979
KCNC4	1.266503925	-1.927372563	1.997925685
TMBIM4	-1.137993321	1.442030674	0.990341419
SYT1	2.417758304	-2.776665864	2.387517753
CRTAP	-0.737472743	1.821032739	0.890564774
AC004593.1	2.56868531	0.820987074	0.461527312
HNRNPA3	-0.882945692	-2.036789777	-1.174683551
ARMC9	1.007728158	-2.198277835	1.14732328
HLA-F-AS1	1.391637661	0.95760641	-0.528037367
AL137003.2	1.91782279	2.189567363	-0.663732309
LYPD6	1.671216036	-1.125350877	-1.732518408
LHX5	3.125016691	-1.903346878	1.454998851
PIKFYVE	0.915195164	-1.902218104	1.096768485
STYXL1	0.842205691	1.239819463	1.87300626
KCNN3	2.257930966	3.004191164	1.160877239
MPP2	2.801567365	1.473445835	1.321814434
IKBKB	-0.656702499	-1.982176386	2.388562888
MYBL1	1.804813112	1.021362156	2.510923482
SIRT2	1.258327187	-0.687238941	1.090395639
TSPEAR-AS1	1.580500025	3.207729823	-0.952280676
SYTL4	-1.131396106	1.386908606	0.560913562
ALAD	0.701106513	1.485025211	2.604651851
TTYH2	1.649671147	-1.959176197	1.04272834
HOXB2	2.966770501	3.37829208	4.786740127
WDR17	2.569477246	2.154760012	-1.644860563
CDO1	1.064625599	-1.089239331	-1.876664063
ZMAT3	-0.740901407	2.292806172	0.668385133
IFITM3	-1.598022629	2.444665498	-0.939546433
TMEM106A	-1.383023004	-2.998037977	-3.238431021
SEC31A	-0.79326137	0.945792499	-0.952546389
TFDP2	-0.437719992	1.257472605	-1.761623195
HIST1H2BC	-1.715782045	1.753513827	-1.286586089
KDM5B	-0.518565544	-0.840522782	-1.214960395
TMEM220	-1.013120949	1.639784407	3.78704945
AC244502.1	-2.916692405	0.676778168	-3.91770504
COG2	0.954364131	2.820067025	-1.009669079
FAM71F1	2.962619327	1.110272271	-1.118725506
UBXN1	0.766358122	2.575224294	-0.680653436
NUCKS1	-0.979521406	2.006279702	5.613382398
GRIN2C	2.447280756	-3.130182581	5.053352499
PTPRG	-0.623364622	1.400199933	5.541744637
VAV2	-0.943127722	-1.8043512	1.465845454
TMEM255A	2.280073023	3.181808894	2.124459514
AC025164.1	1.866700648	0.577130448	-1.6300839
AC243964.3	-1.261825875	1.802387731	1.21965117
TOR1A	-0.904327867	1.431802572	2.398409092
CHRNA5	1.851292437	1.79203112	-1.014065626
CEP78	1.215772798	-2.151895425	1.445745212
TMEM198	2.381022898	-2.331809131	-2.579752514
PRKCD	0.827836823	3.495222815	3.489188631
HPR	-1.486376917	-2.204837592	1.361000626
CD58	-1.528679126	2.359524302	-1.79582695
DHFR	-1.083968974	-1.263135813	0.819174766
NCOA1	0.557973106	1.336398705	3.752244218
DPY19L2P4	3.022700704	1.285225157	1.666587536
DDRGK1	-0.903186888	3.674598898	-1.105798767
S100A6	-0.934894368	1.203471843	3.559827964
CLASP1	-0.588157628	-2.511151346	0.689092028
COA5	1.245918967	0.879744643	1.11569251
CTNS	0.54312818	1.117629085	2.153676001
IL27RA	-1.536862769	0.92291952	-0.789690836
ADGRG6	-0.674976171	-1.931122387	-1.494524321
KAAG1	-2.070834703	1.276772541	-3.299866243
PCGF3	-0.493801834	2.220221982	3.362027324
TMEM232	2.466690928	4.92742484	-2.218501826
ELF1	-0.952528217	-2.134781304	-1.799629153
ZNF608	-0.982305587	2.58418898	1.072467155
SLC17A3	-1.139559846	1.055336309	1.486119268
INTS6	-0.73768056	1.134611553	-3.648151638
ST8SIA3	2.425879856	-2.990406003	0.864617164
MCPH1	-1.197508686	-0.946091177	4.363906874
SPHK1	-1.423457435	-2.094638164	3.640909166
NEK8	-1.633521803	-0.936196167	2.972936035
PNMA8A	1.350075027	0.791702803	-2.56450914
VSNL1	1.461861422	3.921859219	-2.150911766
ASGR2	-1.365701355	-1.240883952	1.905323639
GNG4	1.379353371	-0.336440187	-1.294747115
IFITM10	2.128038536	-2.631797359	-0.636628361
INTS4	0.78811755	2.711413165	1.384959827
CPE	0.859772846	3.202490206	-1.674611853
AC025048.2	2.184012275	-1.032814951	2.000086063
ITPRIPL2	-1.081737184	-1.501835645	-1.651285227
TNFSF13	-1.776663421	3.926866757	-0.555792215
AC016355.1	1.873592577	-0.757839914	-0.692276111
CYP7B1	-1.131091445	1.726429715	2.253967968
ABCD2	2.970347881	-0.978065503	-0.821049835
AF131215.5	1.942887591	1.92836403	-1.105493923
FUT4	1.047250824	2.476951389	0.820487593
AC137056.2	-2.724841101	2.375828143	1.205192821
AHSA2P	-0.920363674	-0.830728509	1.210739537
IAH1	-1.010181533	-0.834256683	-0.875972852
CDH2	-0.614679008	2.143012306	1.647141045
CDC42	-0.996359113	3.985485681	1.634485224
DHX8	0.568275803	-0.471732146	1.128238662
BCAS4	0.975778447	3.861640627	-1.808382219
AC006262.1	2.043410703	2.009175953	4.734918312
PPM1J	2.110735861	1.075113546	-2.381945913
PKNOX2	2.612286932	1.893751739	-0.975723783
NUAK1	-0.66435413	0.953071798	2.998432957
CSNK2A1	0.411897861	-2.474882607	-1.705488127
SPOCK1	-1.545596888	-1.756832058	-1.23182914
CASP4	-1.388185044	-0.737069269	-1.299870325
BICRAL	-0.56923799	-3.411158586	2.172027986
ARL4D	1.139661073	2.822703558	-1.002344015
SLC13A3	0.907664499	1.381629283	-1.451777235
TBC1D1	0.56819866	1.857823224	3.215734781
VSIG2	-2.100908821	-2.043715052	2.237993341
FXYD2	-1.90179562	-1.724379126	1.203522173
SCG5	2.169917872	-2.341436625	2.609851179
GNG7	1.320591047	-2.4194972	-0.859040469
UBE2D3	-0.563198644	-1.199390475	3.872031671
DNM1P35	1.923314688	1.987358163	2.260586799
TRIM46	2.607568509	2.973474846	-0.982036697
CASTOR1	1.459321921	-0.683381336	-0.648540922
IQGAP1	-0.866126564	0.696636301	-0.966406645
LINC02331	-2.457087116	-0.971802409	2.591474009
RNMT	0.537568833	-2.257117647	3.706157949
P2RX4	-0.687091655	1.842843596	0.726661905
VPS13A	1.099330387	-0.857445744	-1.169968364
IGFALS	-2.059919211	0.695509965	-2.868608131
AC009113.1	1.893488668	1.09846494	2.391649899
COL4A1	-1.349857062	1.882370282	4.092557478
RRAS2	-1.049379526	-1.540261489	-0.979997311
THG1L	-0.921022624	-0.877717529	-2.447377141
ZBTB48	0.814260715	0.798955944	0.703239404
ZNF710-AS1	-1.208593163	2.503349245	0.757802343
KNDC1	1.761563356	-1.919816411	2.43114758
AC244669.2	2.365670713	-0.771177583	-2.508460673
PELI1	0.741471824	-0.576991726	-0.685017649
CLIP2	1.573634031	0.72579886	6.125251427
EPB41L3	1.942014583	-1.325366907	3.449182088
LINC00173	2.797888615	-1.741135115	3.106017809
CDK20	1.119979649	-3.967309805	1.591442124
AC022107.1	1.510781251	1.1892013	-1.169268989
LACTB	-1.029051725	0.881501509	1.666220741
PIANP	2.787194205	0.750969676	-1.16046646
CAD	-1.28659772	2.187099223	2.172864154
NKX2-3	2.835016895	-1.273300008	-1.159452586
RAB24	0.816950164	-0.804412379	1.198145845
WRAP53	1.057842584	1.519016309	2.616553587
IL1RL1	-1.563690055	-1.590142286	0.968139246
BCL3	-1.995802498	-1.029570675	-0.798491082
CDK5	0.865857084	0.940832719	2.621758632
AC068580.4	2.559532822	-0.947147875	-0.799457505
PTGES	1.912057019	0.609473378	1.320605829
SLC25A11	0.709475658	-1.051676396	1.072987513
CHKB	-0.779862697	-1.126424619	0.75310235
RPRM	2.820757957	-1.336380131	-1.705736025
EIF3D	-0.794314725	-1.070507605	1.600916218
ZNF197	0.736662205	-1.036052485	-1.384846025
ARMC5	-1.48402892	1.832306068	0.581520009
BEAN1	1.585524604	-1.676610498	-2.236666316
MLH1	-0.626821362	-0.845242622	-2.530768604
HEIH	0.791563977	-3.568122407	-1.456998906
ZNF843	1.353006137	-1.751521529	-0.888414136
AZGP1P1	1.266464552	1.201919615	1.808719338
CEP126	1.581998329	4.17525658	2.180021632
POU3F4	2.776309135	1.845566477	-1.032743347
CYP27B1	1.542390172	0.654251614	-0.861288659
GREM2	1.381633343	0.89167486	1.065106128
PSD2	2.48285423	1.216161755	-1.361981042
LINC01595	-2.543162502	-1.762796331	-0.706042965
RASGEF1A	1.696266501	3.206971209	0.508392257
AC006058.4	2.377646779	-0.408184664	4.463202761
WTAP	-0.893334928	-0.766677573	-0.83011192
ZNF428	-1.266733029	1.573913607	1.755288081
ALDH1L1	-0.86160811	-1.065813761	0.83005513
TMEM87A	-1.211975708	0.738023313	-2.308506208
GAS8	-0.774170978	0.763399704	0.530594447
BBS7	0.992614613	-0.585494609	-1.314767273
PTP4A1	-0.954868158	-0.963054518	-1.24405618
NFKBID	-1.336934783	-1.963028977	-1.160843823
PDCD6IP	-0.617348016	1.124557704	-1.283170332
ZNF280B	2.287455633	2.552058511	0.975692035
CTSV	2.744328016	-1.635199319	-0.446441149
IPO13	1.062837472	-1.873197462	2.205556501
SLTM	-0.925530468	3.449554349	-0.916166548
VSTM2L	-2.225073674	0.813580958	2.358879446
TAF4B	1.536767598	-1.658147153	-2.177431164
ZNF324	1.231094806	-1.142294767	0.702543647
FOXE1	2.722047758	0.428146715	1.551171876
EBP	-0.693558559	1.187091659	-1.119150812
PIP4K2B	-0.652403551	-0.865123594	2.197081882
BCL11A	2.706214031	-0.571180461	0.744118197
PAX2	2.705458058	-1.900009339	3.096995447
ISG20	-0.781958792	3.761135149	2.619300164
KSR2	-0.811786213	-1.22723184	4.529155921
GSTM1	-0.961873056	3.312663922	0.755640311
HOXC9	2.724939803	2.333874811	-1.563243961
ORAI3	-1.210773316	0.92677395	2.254055444
RET	1.616290573	-0.680343601	-1.34475681
ETV2	-2.349896554	-1.1705585	2.180536172
AL096711.2	1.207984259	-1.103578068	1.684736561
AC010503.4	-1.214444867	-1.363161205	2.427409783
NEUROG2	2.692307967	-0.993090075	1.446362994
GALNT16	2.004492584	1.624530486	3.908397558
HTR7P1	1.23500031	1.117780243	-1.654901199
RABL2A	0.999411543	1.026585353	-2.900850771
SRGAP3	1.033979608	3.165596283	-0.736925447
SRRD	0.796592	1.606778465	-0.845362914
FOXG1	2.681184548	-2.602554371	1.313634713
SYT7	1.270531708	2.95940911	1.038882289
IL17RB	0.776782108	1.109259775	1.86265019
AC098487.1	1.294358332	1.532097489	1.544788718
ADAM22	2.062104029	3.228035712	2.945398288
PTBP3	-0.584301965	0.961740872	-0.999888957
HPCAL1	1.237315962	1.393768477	-1.237554374
CAMK2D	-0.594077377	-1.830549467	2.121022239
ENPEP	0.681165119	-1.271291532	2.848440456
SH3TC2	1.729403509	1.871367405	1.427525991
PI4KA	0.735600984	0.841100113	1.123440429
USH1G	2.6660662	-1.007940532	1.935285661
UBE2Q2P2	1.794190477	1.20467831	1.333398886
ARHGDIB	-1.73835425	-1.111800148	-0.855762565
SGSM1	1.386083987	2.113067441	0.957531458
MDFI	-2.115986113	-2.209292867	-1.456789101
SLC16A10	0.921933196	1.091260309	2.291571696
SPEF1	2.380315538	4.482710704	3.803624196
GPAM	-0.677666914	3.131002518	-0.977375009
AQP11	0.806406883	3.558009825	0.905026768
GRK3	1.12888859	-1.731720521	0.636418315
CRY2	0.848894872	3.152135169	-2.769505829
THEGL	2.618678661	-0.933795796	2.113518239
KDM7A-DT	1.545729924	-2.247522479	1.56419457
BTC	-1.763660925	-2.731672829	3.222412309
AC022098.1	1.847143761	0.923564328	-1.71455277
EPHB1	2.397647627	1.169485379	0.802267216
TMEM156	-1.012081857	-1.974057957	1.718137971
PSMG3	0.71397107	-1.258437636	-1.211577091
CLTRN	-1.027083384	2.982613444	1.0517111
ATP5F1B	-0.281442841	-1.158727587	0.942974868
CABP1	2.611410938	5.072840049	0.566348631
ESRP1	2.32405309	-1.148649002	-0.598166061
IMPDH2	-0.439541092	3.165499213	1.106877043
CHPT1	0.437965671	2.36140001	0.62712073
EPHA10	1.91748039	-1.044633751	1.432776209
FGF13	-1.128902136	-1.48248694	1.47186394
KPNA7	0.948131419	-2.795796715	4.45197644
FCGR3A	-2.414654788	-0.551431702	1.695242266
EDARADD	2.577284459	2.622465622	-1.4398866
FAF1	0.91246187	2.252064758	1.326931473
ITIH4	-0.953080058	0.802511911	-1.473119594
RIC8B	-0.709898007	-0.681294373	-2.194444448
CBR3-AS1	1.240223759	0.557541831	-1.310658971
AL139805.1	2.008054622	-1.337746023	2.829029706
SLC17A9	-1.637605551	-1.459366725	1.280912485
FAM104A	0.495829301	1.025815138	1.957567565
TBPL1	0.85297738	0.876693355	-1.078372333
SERTAD1	-1.730268773	-1.150320181	3.807574736
FDXACB1	1.275992964	-1.121301576	-0.648481213
ABCC8	2.276745763	-3.096150714	0.764059032
KCNS3	1.307169247	3.53342993	0.819637297
GBA2	0.507657591	1.207084995	-1.225008059
TBXT	2.515748474	-2.547164517	2.30012806
BTG1	0.742616243	2.501685551	-1.506120092
AL157935.1	-1.71097429	-0.780020903	0.873733858
RGS16	2.142546196	0.534828022	-3.501786499
PRRT3	1.406137051	-1.295673252	4.161702601
MAPRE3	1.045435781	0.918203835	1.217586034
CFAP77	2.517083257	1.303763901	-0.425053087
H2AFY	-0.455059044	2.628970035	0.947893773
PTGR1	-0.965069164	1.00498661	-0.980874347
IFITM1	-1.127039823	2.478186263	-0.740482105
KLK1	2.414076465	0.656936982	-1.131304492
C2CD2L	1.132376841	-1.236888077	-0.589359485
KCNQ3	2.409302942	-0.683923909	-0.840617036
WT1	2.508849125	1.965796838	-1.072518037
MTRNR2L12	-1.362326158	1.267128558	1.499954855
AOX1	-0.619926088	0.502727023	-1.304977277
NEK9	0.492686389	1.264908919	-1.75534045
DIAPH3	-1.232422097	-0.501185507	-1.638158891
ZNF263	0.597075608	1.206589354	-1.37755129
LNP1	1.105427903	-1.140522244	1.347846609
HAUS6	1.071674214	0.84394291	-0.532722185
CAPN5	1.070436061	0.876277469	-1.231367514
ACTL6B	2.437644105	-0.939154415	4.442319793
PER3	0.476535366	-3.928327497	-0.739765574
FAM193A	-0.799432027	-0.877758811	-0.791535136
DOC2A	2.19515182	3.06127703	3.130696582
LINC02197	-1.002397406	0.616406027	-0.461292021
SMTNL2	2.443210978	-1.351117892	0.971708651
IPO5P1	1.03929384	-2.59032034	-0.701699857
MRPS7	-0.674787792	3.173033286	2.000677084
THAP11	0.600908865	3.339670466	1.511403121
NXT1	0.757550981	0.584683822	3.047738178
AC144652.1	1.449246463	0.814686359	-2.790639398
AL590133.2	-1.143802545	-1.148999606	0.802876964
OCLN	-0.641555532	1.243513058	1.294482644
CHD3	-0.625764454	0.706780493	1.379749251
MDGA1	-1.218847819	0.965579312	-2.753527038
TMLHE	-0.982028239	-1.02260137	-1.061133268
HCG20	-1.978449524	3.111616697	1.037074547
